"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2011,2012,2013,2014,
"Georgia","915","Intensive Margin","within_theil","Value","3.04417893601931","3.01247929372767","2.94707210505203","2.91353631019592",
"Equatorial Guinea","642","Extensive Margin","between_theil","Value","0.405296148342101","0.399188073366468","0.393572657936602","0.389991184259998",
"Equatorial Guinea","642","Intensive Margin","within_theil","Value","5.28611132879809","5.32299133390188","5.24807104095817","5.26243523880839",
"Chad","628","Export Diversification Index","total_theil","Value","6.0203123","5.9425273","5.924202","5.9969826",
"Togo","742","Extensive Margin","between_theil","Value","0.724655357611027","0.271637290348139","0.183583594500007","0.366090901196003",
"Togo","742","Intensive Margin","within_theil","Value","2.98815654357895","2.62918072860339","2.54554941452807","2.18559002876282",
"Togo","742","Export Diversification Index","total_theil","Value","3.7128119","2.9008181","2.7291329","2.551681",
"Thailand","578","Extensive Margin","between_theil","Value","0.127808149904013","0.115758661180637","0.127505522221327","0.120017301291227",
"Thailand","578","Intensive Margin","within_theil","Value","1.84407496452331","1.91460257768631","1.87859433889389","1.84350216388702",
"Zambia","754","Extensive Margin","between_theil","Value","0.0054143119880337","0.0082705244361053","0.0033003408461809","0.0033003408461809",
"Zambia","754","Intensive Margin","within_theil","Value","4.66560929839034","4.64860912673817","4.60321044921875","4.6070146560669",
"Zambia","754","Export Diversification Index","total_theil","Value","4.6710238","4.6568794","4.6065106","4.6103148",
"Zimbabwe","698","Extensive Margin","between_theil","Value","0.0097199195239668","0.0032485975268386","0.0015310615038153","0",
"Zimbabwe","698","Intensive Margin","within_theil","Value","3.48116269057573","3.6855226222815","3.75546479225159","3.88288831710815",
"Zimbabwe","698","Export Diversification Index","total_theil","Value","3.4908826","3.6887712","3.7569959","3.8828883",
"Latvia","941","Intensive Margin","within_theil","Value","1.72586609566861","1.79423952102661","1.78386807441711","1.80698454380035",
"Latvia","941","Export Diversification Index","total_theil","Value","1.7868167","1.8535647","1.8431913","1.8646137",
"China, P.R.: Macao","546","Extensive Margin","between_theil","Value","0.0101151876109515","0.0251625797729682","0.0160616529132884","0.0145435337908566",
"China, P.R.: Macao","546","Intensive Margin","within_theil","Value","3.26768539405384","3.22866180660822","2.87200308857973","3.0842964053154",
"China, P.R.: Macao","546","Export Diversification Index","total_theil","Value","3.2778006","3.2538245","2.8880646","3.09884",
"Morocco","686","Extensive Margin","between_theil","Value","0.159969739175091","0.18127448111478","0.178767817094922","0.180381085723639",
"Morocco","686","Intensive Margin","within_theil","Value","2.76505733685053","2.70189118218286","2.69522529840469","2.73585319519043",
"Cote d'Ivoire","662","Intensive Margin","within_theil","Value","3.4404822253357","3.29113578796387","3.25322687625885","3.44483807682991",
"Cote d'Ivoire","662","Export Diversification Index","total_theil","Value","4.0313287","3.8482416","3.8592978","4.1336646",
"Cameroon","622","Extensive Margin","between_theil","Value","0.114596195187314","0.0821898132562637","0.0394204407111153","0.0403001978993416",
"Finland","172","Export Diversification Index","total_theil","Value","2.1542463","2.1600897","2.203125","2.1748638",
"Fiji","819","Extensive Margin","between_theil","Value","0.0459884321561328","0.0545042152225506","0.0602668289762512","0.0604344067251077",
"Fiji","819","Intensive Margin","within_theil","Value","3.46378526836634","3.49242934398353","3.39961635693908","3.32454263046384",
"Fiji","819","Export Diversification Index","total_theil","Value","3.5097737","3.5469337","3.4598832","3.3849771",
"France","132","Extensive Margin","between_theil","Value","0.0112542001495625","0.0112581800704537","0.0112603464433937","0.0112598649259848",
"France","132","Intensive Margin","within_theil","Value","1.62923486636737","1.66458124459859","1.66250288692345","1.68346070087932",
"France","132","Export Diversification Index","total_theil","Value","1.6404891","1.6758394","1.6737633","1.6947205",
"Faroe Islands","816","Extensive Margin","between_theil","Value","0.227045552347995","0.222628730002214","0.223092519880209","0.221076998972156",
"Faroe Islands","816","Intensive Margin","within_theil","Value","5.35182287594034","5.36266030190188","5.30296918733438","5.34243635986786",
"Faroe Islands","816","Export Diversification Index","total_theil","Value","5.5788684","5.585289","5.5260615","5.5635133",
"Gabon","646","Extensive Margin","between_theil","Value","1.93388103507432","1.97223763450501","1.91891852948121","2.37496144097531",
"Gabon","646","Intensive Margin","within_theil","Value","3.31746017932892","3.48105946012538","3.44081306457519","3.24132154509425",
"Colombia","233","Intensive Margin","within_theil","Value","3.35914375583567","3.42741668224335","3.435506939888","3.48365986347198",
"Colombia","233","Export Diversification Index","total_theil","Value","3.6708233","3.7812002","3.8821647","3.9547873",
"Comoros","632","Extensive Margin","between_theil","Value","1.26657572848323","0.288681739817548","1.56379175321729","1.58615615218878",
"Comoros","632","Intensive Margin","within_theil","Value","3.49610111180664","4.13008601218462","3.08844741512803","3.20438385009766",
"Comoros","632","Export Diversification Index","total_theil","Value","4.7626767","4.4187679","4.6522393","4.7905402",
"Cabo Verde","624","Extensive Margin","between_theil","Value","0.244961617234082","0.245815022149529","0.235563952995562","0.235809402868654",
"Cabo Verde","624","Intensive Margin","within_theil","Value","4.25107185644447","4.19149593164911","4.18155413720524","4.24525966402143",
"Bangladesh","513","Extensive Margin","between_theil","Value","0.0610234960827903","0.0677794027531053","0.0643744276646574","0.0593254305422306",
"Iran, Islamic Republic of","429","Export Diversification Index","total_theil","Value","5.1299734","4.8038912","4.545599","4.64464",
"Iraq","433","Extensive Margin","between_theil","Value","2.00019067097163","2.00388167450724","2.00333678622279","2.00378183755674",
"Venezuela, Republica Bolivariana de","299","Extensive Margin","between_theil","Value","1.13869413989596","1.15401573316193","1.16925570857711","1.10043121641502",
"Morocco","686","Export Diversification Index","total_theil","Value","2.9250271","2.8831656","2.8739932","2.9162343",
"Moldova","921","Extensive Margin","between_theil","Value","0.104472033679485","0.118747288730414","0.11495445115699","0.104472033679485",
"Moldova","921","Intensive Margin","within_theil","Value","2.57341027259827","2.60676349686491","2.59177218110562","2.631991147995",
"Moldova","921","Export Diversification Index","total_theil","Value","2.6778822","2.7255108","2.7067266","2.7364631",
"Madagascar","674","Extensive Margin","between_theil","Value","0.863601518887203","0.828872170926957","0.384517837514068","0.304848551750183",
"Madagascar","674","Intensive Margin","within_theil","Value","2.75245929630273","2.70370884565637","3.08038103580475","3.21651232242584",
"Madagascar","674","Export Diversification Index","total_theil","Value","3.6160607","3.5325811","3.4648988","3.5213609",
"Maldives","556","Extensive Margin","between_theil","Value","0.256864118112903","0.255388698258023","0.25142989417767","0.251543045043945",
"Maldives","556","Intensive Margin","within_theil","Value","5.09470203972205","5.25060578069861","5.35861904833655","5.28853607177734",
"Burundi","618","Extensive Margin","between_theil","Value","2.19653326498212","1.96614777474468","1.45826680899611","0.843470089137554",
"Burundi","618","Intensive Margin","within_theil","Value","2.5741116538411","2.57496950297354","2.66171717643738","2.60084068775177",
"Burundi","618","Export Diversification Index","total_theil","Value","4.7706451","4.5411172","4.1199841","3.4443107",
"Belgium","124","Extensive Margin","between_theil","Value","0.0391565933823586","0.0391567125916481","0.0391567125916481","0.0391567125916481",
"Belgium","124","Intensive Margin","within_theil","Value","1.86731374263763","1.9163613319397","2.01243805885315","1.98045825958252",
"Belgium","124","Export Diversification Index","total_theil","Value","1.9064703","1.955518","2.0515947","2.0196149",
"Benin","638","Extensive Margin","between_theil","Value","0.447999148010808","0.62701733349396","0.866662767666114","0.788247808814049",
"Benin","638","Intensive Margin","within_theil","Value","3.35744586231885","3.20446906132202","2.9802405834198","2.75818824768066",
"Benin","638","Export Diversification Index","total_theil","Value","3.805445","3.8314865","3.8469033","3.5464361",
"Burkina Faso","748","Extensive Margin","between_theil","Value","1.14462697470788","1.33930575327937","1.338446794427","0.602290600538254",
"Burkina Faso","748","Intensive Margin","within_theil","Value","3.52996759945722","3.27270598150426","3.04341528471559","3.1652181148529",
"Burkina Faso","748","Export Diversification Index","total_theil","Value","4.6745944","4.6120119","4.3818622","3.7675087",
"Tonga","866","Export Diversification Index","total_theil","Value","2.9994655","3.0665262","3.0606186","3.166291",
"Trinidad and Tobago","369","Extensive Margin","between_theil","Value","-0.0229786951095194","-0.0180080841068255","-0.0232566207381482","-0.0152211524546146",
"Trinidad and Tobago","369","Intensive Margin","within_theil","Value","4.39847791194916","4.4568852186203","4.50583863258362","4.59531050920487",
"Trinidad and Tobago","369","Export Diversification Index","total_theil","Value","4.3754992","4.4388771","4.4825821","4.5800896",
"Tunisia","744","Extensive Margin","between_theil","Value","0.309455168014907","0.338417686522002","0.338507666979293","0.288393020629883",
"Tunisia","744","Intensive Margin","within_theil","Value","2.35917741656885","2.34769678115845","2.35069120779428","2.50370633602142",
"Tunisia","744","Export Diversification Index","total_theil","Value","2.6686325","2.6861145","2.689199","2.7920995",
"Turkey","186","Extensive Margin","between_theil","Value","0.114598922430369","0.113110668954208","0.117067493498325","0.134776934981346",
"Turkey","186","Intensive Margin","within_theil","Value","1.690898001194","1.67841303348539","1.64183539152145","1.67672747373581",
"Kuwait","443","Intensive Margin","within_theil","Value","3.92720146015518","3.9347120608877","3.60369202670566","3.61067907512188",
"Kuwait","443","Export Diversification Index","total_theil","Value","5.7911296","5.8203545","5.6415038","5.6440325",
"Lao People's Democratic Republic","544","Extensive Margin","between_theil","Value","0.0932530613504241","0.0935550218548014","0.0881120290040414","0.0981073640286922",
"Lao People's Democratic Republic","544","Intensive Margin","within_theil","Value","3.79197162966011","3.58176955401086","3.55399018526077","3.61811418831348",
"Lao People's Democratic Republic","544","Export Diversification Index","total_theil","Value","3.8852246","3.6753247","3.6421022","3.7162216",
"Lebanon","446","Extensive Margin","between_theil","Value","0.193925611645328","0.345722823583969","0.359213147312403","0.292250618338585",
"Netherlands","138","Export Diversification Index","total_theil","Value","1.9062451","2.2436399","2.0067468","1.9512398",
"Norway","142","Extensive Margin","between_theil","Value","0.175155346939654","0.172780654479381","0.174492994432509","0.16986716487736",
"Slovak Republic","936","Extensive Margin","between_theil","Value","0.0016731115995755","0.0016789627251796","0.0016792014939631","0",
"Slovak Republic","936","Intensive Margin","within_theil","Value","2.39492344856262","2.45601582527159","2.43675994873047","2.40135717391968",
"Slovak Republic","936","Export Diversification Index","total_theil","Value","2.3965967","2.4576948","2.4384391","2.4013572",
"Slovenia","961","Extensive Margin","between_theil","Value","0.0046197865041222","0.0016708712792024","0.003344420110624","0.0016708712792024",
"Slovenia","961","Intensive Margin","within_theil","Value","1.96476488298504","1.9741176366806","1.96835231781006","1.99870765209198",
"Slovenia","961","Export Diversification Index","total_theil","Value","1.9693847","1.9757885","1.9716967","2.0003786",
"Senegal","722","Intensive Margin","within_theil","Value","2.39520865873783","2.2768215239048","2.29444944858551","2.30828058719635",
"Senegal","722","Export Diversification Index","total_theil","Value","3.157248","2.9865279","2.973978","2.9858382",
"Serbia and Montenegro","965","Extensive Margin","between_theil","Value","0.0033544351524817","0.0033666351793644","0.0016752514962433","0",
"Serbia and Montenegro","965","Intensive Margin","within_theil","Value","1.73428119796756","1.7210099763451","1.97621488571167","1.95616054534912",
"Serbia and Montenegro","965","Export Diversification Index","total_theil","Value","1.7376356","1.7243766","1.9778901","1.9561605",
"Singapore","576","Extensive Margin","between_theil","Value","0.130512634757906","0.128094162326306","0.150305326096713","0.154459093697369",
"Norway","142","Export Diversification Index","total_theil","Value","3.8805571","3.8751743","3.7595756","3.7638233",
"Nepal","558","Extensive Margin","between_theil","Value","0.0241152704725209","0.0291093627367616","0.0181074871926681","0.0036100521683693",
"Nepal","558","Intensive Margin","within_theil","Value","2.34040749329142","2.36851006680081","2.38386332503614","2.46453234553337",
"Nepal","558","Export Diversification Index","total_theil","Value","2.3645227","2.3976195","2.4019709","2.4681425",
"New Zealand","196","Extensive Margin","between_theil","Value","0.421502348035574","0.462380580604076","0.492348469793796","0.511226233094931",
"New Zealand","196","Intensive Margin","within_theil","Value","1.88907301425934","1.8672091960907","1.89720031619072","1.98477721214294",
"New Zealand","196","Export Diversification Index","total_theil","Value","2.3105752","2.3295898","2.3895488","2.4960034",
"Oman","449","Extensive Margin","between_theil","Value","2.07361824808473","2.49458954483271","2.33637842908465","1.81820721179247",
"Oman","449","Intensive Margin","within_theil","Value","2.38474459335691","2.45190069079399","2.58911888040487","2.54872471094132",
"Oman","449","Export Diversification Index","total_theil","Value","4.4583631","4.9464903","4.9254975","4.3669319",
"Pakistan","564","Extensive Margin","between_theil","Value","0.544098839150626","0.608205403385522","0.595344631692733","0.643654648214579",
"Pakistan","564","Intensive Margin","within_theil","Value","2.42793973308292","2.38208857178656","2.38681383265794","2.43590703606605",
"Pakistan","564","Export Diversification Index","total_theil","Value","2.9720385","2.990294","2.9821584","3.0795617",
"Kenya","664","Intensive Margin","within_theil","Value","2.70698988437653","2.63401162624359","2.55073761940002","2.60054552555084",
"Kenya","664","Export Diversification Index","total_theil","Value","2.8508008","2.8087614","2.7126584","2.745928",
"Kyrgyz Republic","917","Extensive Margin","between_theil","Value","0.1162793652461","0.115045088489623","0.116872715914106","0.109814904630184",
"South Sudan","733","Extensive Margin","between_theil","Value","0","2.43281305187156","0.287294289699076","0.205852031707764",
"South Sudan","733","Intensive Margin","within_theil","Value","0","2.68518237723038","4.83566437856643","4.92714262008667",
"South Sudan","733","Export Diversification Index","total_theil","Value","0","5.1179953","5.1229587","5.1329947",
"Sao Tome and Principe","716","Extensive Margin","between_theil","Value","0.0040582150018054","-0.0002164740879183","0.0025164749044961","0.0111760440122453",
"Sao Tome and Principe","716","Intensive Margin","within_theil","Value","4.02837053127587","4.23442871309687","4.75495310034603","4.80818333104253",
"Sao Tome and Principe","716","Export Diversification Index","total_theil","Value","4.0324287","4.2342124","4.7574697","4.8193593",
"Suriname","366","Extensive Margin","between_theil","Value","0.59840983191739","0.306249552727071","0.449480748985882","0.445492804050446",
"Suriname","366","Intensive Margin","within_theil","Value","3.8251269471657","3.54185729280357","3.36921398362804","3.2451776266098",
"Suriname","366","Export Diversification Index","total_theil","Value","4.4235368","3.8481069","3.8186948","3.6906705",
"Malawi","676","Intensive Margin","within_theil","Value","4.39496588805923","4.61056385108282","4.60691616062104","4.77952814102173",
"Malawi","676","Export Diversification Index","total_theil","Value","4.5029445","4.7150288","4.7095633","4.878686",
"Malaysia","548","Extensive Margin","between_theil","Value","0.0048116138204931","0.0048116138204905","0.0032051643356681","0.0032051643356681",
"Malaysia","548","Intensive Margin","within_theil","Value","2.70116829872131","2.67697906494141","2.72652196884155","2.68464064598083",
"Malaysia","548","Export Diversification Index","total_theil","Value","2.7059798","2.6817906","2.729727","2.6878457",
"Namibia","728","Extensive Margin","between_theil","Value","0.0593222900720222","0.0576291978359222","0.0576290786266327","0.0576290786266327",
"Namibia","728","Intensive Margin","within_theil","Value","3.46660327911377","3.41334056854248","3.16563892364502","3.31674361228943",
"Namibia","728","Export Diversification Index","total_theil","Value","3.5259256","3.4709697","3.223268","3.3743727",
"French Territories: New Caledonia","839","Extensive Margin","between_theil","Value","2.18690108208415","2.08374684983119","1.90479263290763","2.0342427752912",
"Cabo Verde","624","Export Diversification Index","total_theil","Value","4.4960337","4.4373112","4.4171181","4.4810691",
"Costa Rica","238","Extensive Margin","between_theil","Value","0.0429103763308376","0.0755963353335826","0.0648391776809935","0.0437026796862483",
"Costa Rica","238","Intensive Margin","within_theil","Value","4.08579316735268","4.2731418494393","4.24628141406083","4.0220168530941",
"Costa Rica","238","Export Diversification Index","total_theil","Value","4.1287036","4.3487382","4.3111205","4.0657196",
"Cuba","928","Extensive Margin","between_theil","Value","0.879839542627451","1.14058920927909","0.886897415552085","0.896030358970165",
"Georgia","915","Export Diversification Index","total_theil","Value","3.1553485","3.1080363","3.0356369","2.9986584",
"Turkmenistan","925","Extensive Margin","between_theil","Value","0.0394926644123892","0.0396037360531141","0.0395501803407932","0.0275607760995626",
"Turkmenistan","925","Intensive Margin","within_theil","Value","5.36608700850047","5.59076061338101","5.53000673788301","5.4020881652832",
"Turkmenistan","925","Export Diversification Index","total_theil","Value","5.4055796","5.6303644","5.5695567","5.4296489",
"Tonga","866","Extensive Margin","between_theil","Value","0.0330912394433085","0.0306541758083227","0.0283159110695124","0.0283159110695124",
"Tonga","866","Intensive Margin","within_theil","Value","2.96637419325998","3.03587198258291","3.03230261802673","3.13797497749329",
"Djibouti","611","Export Diversification Index","total_theil","Value","3.5968573","3.2222455","3.5916781","3.7731085",
"Dominica","321","Extensive Margin","between_theil","Value","0.147541809806768","0.149659885535073","0.13886717416608","0.144332304596901",
"Dominica","321","Intensive Margin","within_theil","Value","2.83558210677711","2.72240076356684","2.69119739532471","2.70847702026367",
"Dominica","321","Export Diversification Index","total_theil","Value","2.983124","2.8720605","2.8300645","2.8528094",
"St. Kitts and Nevis","361","Intensive Margin","within_theil","Value","3.86036896705627","4.00497450726834","3.88611793518066","4.10262107849121",
"St. Kitts and Nevis","361","Export Diversification Index","total_theil","Value","4.113935","4.2625489","4.137661","4.3541641",
"Korea, Republic of","542","Extensive Margin","between_theil","Value","0.151428312063217","0.18010388314724","0.197803407907486","0.191124930977821",
"Korea, Republic of","542","Intensive Margin","within_theil","Value","2.28341245651245","2.25926822423935","2.25578957796097","2.22760266065597",
"Korea, Republic of","542","Export Diversification Index","total_theil","Value","2.4348407","2.4393721","2.453593","2.4187276",
"Kuwait","443","Extensive Margin","between_theil","Value","1.8639282350325","1.8856424846081","2.03781162201377","2.03335344558582",
"India","534","Intensive Margin","within_theil","Value","2.14448529481888","1.98318795859814","2.09700287878513","1.99037609994411",
"India","534","Export Diversification Index","total_theil","Value","2.3289332","2.152832","2.266109","2.1553607",
"Ireland","178","Extensive Margin","between_theil","Value","0.145956341168267","0.122578984126449","0.121737392619252","0.0980017650872469",
"Ireland","178","Intensive Margin","within_theil","Value","2.95484828948975","2.94034737348557","2.8347869515419","2.84060746431351",
"Ireland","178","Export Diversification Index","total_theil","Value","3.1008046","3.0629263","2.9565244","2.9386091",
"Iran, Islamic Republic of","429","Extensive Margin","between_theil","Value","0.942265970632404","0.795933729928184","0.741226714104152","0.775268368422985",
"Iran, Islamic Republic of","429","Intensive Margin","within_theil","Value","4.18770724534988","4.00795734430358","3.80437213182449","3.86937177181244",
"Cameroon","622","Intensive Margin","within_theil","Value","4.03890705108643","4.0742781162262","4.41417920589447","4.48617517948151",
"Cameroon","622","Export Diversification Index","total_theil","Value","4.1535034","4.1564679","4.4535995","4.5264754",
"Congo, Republic of","634","Extensive Margin","between_theil","Value","1.28615855809282","1.28860856468871","1.28041212282582","1.30343613080913",
"Congo, Republic of","634","Intensive Margin","within_theil","Value","4.15589404059483","4.29810568950595","3.94069124432645","3.87588129378855",
"Congo, Republic of","634","Export Diversification Index","total_theil","Value","5.4420524","5.5867143","5.2211032","5.1793175",
"Colombia","233","Extensive Margin","between_theil","Value","0.311679467558776","0.353783443569865","0.446657717227936","0.471127312630415",
"China, P.R.: Hong Kong","532","Extensive Margin","between_theil","Value","0.228647241136059","0.232425476307981","0.230056829139345","0.232068778277608",
"China, P.R.: Hong Kong","532","Intensive Margin","within_theil","Value","3.16289929673076","3.36155683360994","3.41283007152379","3.32290007732809",
"China, P.R.: Hong Kong","532","Export Diversification Index","total_theil","Value","3.3915465","3.5939822","3.6428869","3.5549688",
"Honduras","268","Extensive Margin","between_theil","Value","0.118082508411219","0.0989222822554727","0.0414998999145766","0.0460533648729324",
"Honduras","268","Intensive Margin","within_theil","Value","3.27963740737749","3.23404979818167","3.15111708641052","3.08641374111175",
"Honduras","268","Export Diversification Index","total_theil","Value","3.3977199","3.332972","3.1926169","3.132467",
"Lebanon","446","Intensive Margin","within_theil","Value","2.12114733193499","1.95237529743463","1.8714325428009","1.78158533573151",
"Lebanon","446","Export Diversification Index","total_theil","Value","2.315073","2.2980981","2.2306457","2.0738358",
"Liberia","668","Extensive Margin","between_theil","Value","1.55765911002982","1.43033888015009","1.96767257619649","2.15663038659841",
"Liberia","668","Intensive Margin","within_theil","Value","2.89721968676895","2.83782749230159","2.7523567378521","2.67660450935364",
"Liberia","668","Export Diversification Index","total_theil","Value","4.4548788","4.2681665","4.7200294","4.8332348",
"Libya","672","Extensive Margin","between_theil","Value","1.23698526817262","1.33625302993184","1.2751893424443","0.95062181353569",
"Libya","672","Intensive Margin","within_theil","Value","4.76803643234416","4.8370578235772","4.80623972415924","4.85057437419891",
"Libya","672","Export Diversification Index","total_theil","Value","6.0050216","6.1733108","6.081429","5.8011961",
"St. Lucia","362","Extensive Margin","between_theil","Value","0.274316974042851","0.272226342965496","0.267839658347384","0.270235180854797",
"St. Lucia","362","Intensive Margin","within_theil","Value","4.88419140222504","3.61002333136275","3.70663234626409","3.66046261787415",
"Brazil","223","Intensive Margin","within_theil","Value","2.30246235430241","2.25888475775719","2.23193244636059","2.26711937785149",
"Iraq","433","Intensive Margin","within_theil","Value","4.41492754887895","4.41216016011953","4.40206713207044","4.39860417228192",
"Iraq","433","Export Diversification Index","total_theil","Value","6.4151182","6.4160419","6.4054041","6.4023862",
"Iceland","176","Extensive Margin","between_theil","Value","0.184259585785904","0.192153140207393","0.370850848673172","0.139251425862312",
"Iceland","176","Intensive Margin","within_theil","Value","3.82614906121097","3.81280944966738","3.53987236873945","3.93118953704834",
"Iceland","176","Export Diversification Index","total_theil","Value","4.0104089","4.0049624","3.9107232","4.0704408",
"Korea, Democratic People's Rep. of","954","Export Diversification Index","total_theil","Value","3.0703607","3.2833455","3.4649811","3.3105395",
"Portugal","182","Extensive Margin","between_theil","Value","0.175443852669559","0.175294553046115","0.175445132597661","0.175170382892247",
"Portugal","182","Intensive Margin","within_theil","Value","1.60922824591398","1.61505916714668","1.63929827138782","1.61689923331141",
"Portugal","182","Export Diversification Index","total_theil","Value","1.7846721","1.7903538","1.8147434","1.7920697",
"Paraguay","288","Extensive Margin","between_theil","Value","0.0143787816496115","0.0498698813097453","0.0807828379134457","0.223413713276386",
"Canada","156","Extensive Margin","between_theil","Value","0.0812128199395374","0.0799150730235851","0.0794637235303526","0.0797870565183985",
"Canada","156","Intensive Margin","within_theil","Value","2.13555887527764","2.20096207037568","2.19145748857409","2.2357857786119",
"Canada","156","Export Diversification Index","total_theil","Value","2.2167716","2.2808771","2.2709212","2.3155727",
"Switzerland","146","Extensive Margin","between_theil","Value","0.067811705677741","0.06753090146864","0.067428353087962","0.0686694058983903",
"Switzerland","146","Intensive Margin","within_theil","Value","2.13183088134974","2.27474907552823","2.38732491852716","2.3315825976897",
"Switzerland","146","Export Diversification Index","total_theil","Value","2.1996427","2.3422799","2.4547532","2.4002521",
"Chile","228","Extensive Margin","between_theil","Value","0.76783516630529","0.785846991432518","0.783930645189105","0.768095128238201",
"Chile","228","Intensive Margin","within_theil","Value","2.89333109557629","2.84064951539043","2.81961216032505","2.73781004548073",
"Chile","228","Export Diversification Index","total_theil","Value","3.6611662","3.6264966","3.6035428","3.5059052",
"China, P.R.: Mainland","924","Extensive Margin","between_theil","Value","0.0980906672775745","0.10012248903513","0.109940811991692","0.116722352802754",
"China, P.R.: Mainland","924","Intensive Margin","within_theil","Value","1.89284574985504","1.91676777601242","1.9243221282959","1.88910874724388",
"China, P.R.: Mainland","924","Export Diversification Index","total_theil","Value","1.9909364","2.0168903","2.0342629","2.005831",
"Marshall Islands, Republic of","867","Export Diversification Index","total_theil","Value","5.7049513","5.2835112","5.0858436","5.4535508",
"North Macedonia, Republic of","962","Extensive Margin","between_theil","Value","0.0764492377638817","0.0799088627078616","0.0815889955572295","0.0764491185545921",
"North Macedonia, Republic of","962","Intensive Margin","within_theil","Value","2.91099071502686","2.90327855369726","2.94416075953814","3.040691614151",
"Brunei Darussalam","516","Export Diversification Index","total_theil","Value","5.5282516","5.5154305","5.5716825","5.3838382",
"Bhutan","514","Extensive Margin","between_theil","Value","0.74927891464904","0.78094378602691","0.851020814350363","0.850502908229828",
"Bhutan","514","Intensive Margin","within_theil","Value","3.44028850272298","3.31016008835286","4.20514670270495","3.97140979766846",
"Bhutan","514","Export Diversification Index","total_theil","Value","4.1895676","4.091104","5.0561676","4.8219128",
"Botswana","616","Extensive Margin","between_theil","Value","0.0903573631004331","0.088606856622425","0.0868659541010857","0.0868659541010857",
"Botswana","616","Intensive Margin","within_theil","Value","5.79277598685223","5.60394763946533","5.86140966415405","5.73526477813721",
"Botswana","616","Export Diversification Index","total_theil","Value","5.8831334","5.6925545","5.9482756","5.8221307",
"Central African Republic","626","Extensive Margin","between_theil","Value","2.36895838859198","2.18682608441444","2.27881533864804","2.20419706404209",
"Central African Republic","626","Intensive Margin","within_theil","Value","2.41589356347686","2.58113468353986","2.39003939926624","2.60797840356827",
"Central African Republic","626","Export Diversification Index","total_theil","Value","4.784852","4.7679605","4.6688547","4.8121753",
"Thailand","578","Export Diversification Index","total_theil","Value","1.9718831","2.0303612","2.0060999","1.9635195",
"Sweden","144","Extensive Margin","between_theil","Value","0.0573429278393292","0.0572353071390239","0.0573157741645218","0.0573152624415059",
"Sweden","144","Intensive Margin","within_theil","Value","1.96399453363847","1.98201932501979","1.94033404841321","1.93413064809283",
"Sweden","144","Export Diversification Index","total_theil","Value","2.0213375","2.0392547","1.9976498","1.9914459",
"Swaziland","734","Extensive Margin","between_theil","Value","0.0158689664296219","0.0124415670876884","0.0124441003403532","0.0106573011726141",
"Swaziland","734","Intensive Margin","within_theil","Value","2.73615080286254","3.00737285614014","3.15926623344421","3.16792416572571",
"Swaziland","734","Export Diversification Index","total_theil","Value","2.7520199","3.0198145","3.1717103","3.1785815",
"Seychelles","718","Extensive Margin","between_theil","Value","0.0206947816556635","0.0200309492820452","0.0134219853132336","0.0114944828674197",
"Seychelles","718","Intensive Margin","within_theil","Value","5.0994499513763","4.81711738184094","5.04285335540771","5.02860116958618",
"Seychelles","718","Export Diversification Index","total_theil","Value","5.1201448","4.8371482","5.0562754","5.0400958",
"United Arab Emirates","466","Intensive Margin","within_theil","Value","3.68288064002991","3.79033517837494","3.82954502105713","3.84522414207458",
"United Arab Emirates","466","Export Diversification Index","total_theil","Value","3.6957402","3.8031967","3.8424044","3.858079",
"Argentina","213","Extensive Margin","between_theil","Value","0.322520201094449","0.33083190699108","0.326800604118034","0.329011300345883",
"Argentina","213","Intensive Margin","within_theil","Value","2.14904709160328","2.17833509296179","2.21912224590778","2.27430820465088",
"Argentina","213","Export Diversification Index","total_theil","Value","2.4715674","2.509167","2.5459228","2.6033194",
"Sri Lanka","524","Extensive Margin","between_theil","Value","0.20827361177703","0.217233933504383","0.236498937010765","0.242959506809712",
"Sri Lanka","524","Intensive Margin","within_theil","Value","2.96006824668188","2.95199906206363","3.00785100460052","2.97761785984039",
"Sri Lanka","524","Export Diversification Index","total_theil","Value","3.1683419","3.1692331","3.24435","3.2205775",
"Lesotho","666","Extensive Margin","between_theil","Value","0.221118761079211","0.219050282195969","0.213193282485008","0.213193282485008",
"Germany","134","Extensive Margin","between_theil","Value","0.0096006117425373","0.0095976031818115","0.0096093995003206","0.0095898984595699",
"Venezuela, Republica Bolivariana de","299","Export Diversification Index","total_theil","Value","5.5750537","5.681313","5.8683786","5.9491687",
"Virgin Islands, British","371","Extensive Margin","between_theil","Value","0.0186434999929412","0.0167981773312614","0.025446427585166","0.0149255935102701",
"Virgin Islands, British","371","Intensive Margin","within_theil","Value","3.80727682005454","5.38007545471191","4.08960905799177","3.70296311378479",
"Virgin Islands, British","371","Export Diversification Index","total_theil","Value","3.8259203","5.3968735","4.1150556","3.7178886",
"Kyrgyz Republic","917","Intensive Margin","within_theil","Value","2.56455767469015","2.5262707153961","2.53859777000253","2.8012273311615",
"Bangladesh","513","Intensive Margin","within_theil","Value","4.74159097671509","4.82671355753337","4.88011611064212","4.89169836044312",
"Bangladesh","513","Export Diversification Index","total_theil","Value","4.8026147","4.8944931","4.9444904","4.9510236",
"Bulgaria","918","Extensive Margin","between_theil","Value","0.356080241495634","0.327713481503067","0.348498158156872","0.324404828250408",
